Year,Trial,Cultivar,State,TMT,Rep,Orig_tmt,DOY,Spikes,Plants,Disease_Control,Response_ratio,tResponse_ratio,MOA,Treat
2020,36,Cascade,Oregon,36M,3,M,148,74,9,0.080109989,0.919890011,0.283276349,BM01,Treated
2020,36,Cascade,Oregon,36M,4,M,148,54.4444,9,0.41105789,0.58894211,0.201108075,BM01,Treated
2020,36,Cascade,Oregon,36M,5,M,148,67.1111,9,-0.336283556,1.336283556,0.368525552,BM01,Treated
2020,36,Cascade,Oregon,36N,1,N,148,52.7777,9,-0.125592892,1.125592892,0.327480089,BM01,Treated
2020,36,Cascade,Oregon,36N,2,N,148,45.5555,9,0.279438235,0.720561765,0.235670268,BM01,Treated
2020,36,Cascade,Oregon,36N,3,N,148,52.375,9,0.348929198,0.651070802,0.217765697,BM01,Treated
2020,36,Cascade,Oregon,36N,4,N,148,60.6666,9,0.343750406,0.656249594,0.219125785,BM01,Treated
2020,36,Cascade,Oregon,36N,5,N,148,52.8888,9,-0.053096041,1.053096041,0.312409266,BM01,Treated
2021,37,Cascade,Oregon,37A,1,A,152,18.1111,9,0.686538232,0.313461768,0.118417436,.,Treated
2021,37,Cascade,Oregon,37A,2,A,152,11,9,0.834170771,0.165829229,0.06663494,.,Treated
2021,37,Cascade,Oregon,37A,3,A,152,25.2222,9,0.691576065,0.308423935,0.11674848,.,Treated
2021,37,Cascade,Oregon,37A,4,A,152,26.1111,9,0.35261682,0.64738318,0.216794627,.,Treated
2021,37,Cascade,Oregon,37A,5,A,152,23.5555,9,0.475247723,0.524752277,0.183199291,.,Treated
2021,37,Cascade,Oregon,37B,1,B,152,12.5555,9,0.782692977,0.217307023,0.085400128,.,Treated
2021,37,Cascade,Oregon,37B,2,B,152,16.1111,9,0.757118973,0.242881027,0.094429558,.,Treated
2021,37,Cascade,Oregon,37B,3,B,152,41.1111,9,0.497282266,0.502717734,0.176877412,.,Treated
2021,37,Cascade,Oregon,37B,4,B,152,30.6666,9,0.239670446,0.760329554,0.24559398,.,Treated
2021,37,Cascade,Oregon,37B,5,B,152,21.8888,9,0.512377252,0.487622748,0.172492811,.,Treated
2021,37,Cascade,Oregon,37C,1,C,152,22.8888,9,0.603847159,0.396152841,0.144932964,.,Treated
2021,37,Cascade,Oregon,37C,2,C,152,36.8888,9,0.443887158,0.556112842,0.192041087,.,Treated
2021,37,Cascade,Oregon,37C,3,C,152,24.5555,9,0.699728655,0.300271345,0.114033992,.,Treated
2021,37,Cascade,Oregon,37C,4,C,152,32.2222,9,0.201101819,0.798898181,0.255006583,.,Treated
2021,37,Cascade,Oregon,37C,5,C,152,34.3333,9,0.235147743,0.764852257,0.246708355,.,Treated
2021,37,Cascade,Oregon,37D,1,D,152,13.7777,9,0.761539487,0.238460513,0.092882164,.,Treated
2021,37,Cascade,Oregon,37D,2,D,152,12.8888,9,0.805696385,0.194303615,0.077114747,.,Treated
2021,37,Cascade,Oregon,37D,3,D,152,29.6666,9,0.637228731,0.362771269,0.134422969,.,Treated
2021,37,Cascade,Oregon,37D,4,D,152,41.6666,9,-0.033057052,1.033057052,0.308149566,.,Treated
2021,37,Cascade,Oregon,37D,5,D,152,28.6666,9,0.361386359,0.638613641,0.214476566,.,Treated
2021,37,Cascade,Oregon,37E,1,E,152,16.7777,9,0.70961634,0.29038366,0.110718855,.,Treated
2021,37,Cascade,Oregon,37E,2,E,152,19,9,0.713567695,0.286432305,0.109386938,.,Treated
2021,37,Cascade,Oregon,37E,3,E,152,34.2222,9,0.581521613,0.418478387,0.151822723,.,Treated
2021,37,Cascade,Oregon,37E,4,E,152,36.7777,9,0.088155445,0.911844555,0.281452578,.,Treated
2021,37,Cascade,Oregon,37E,5,E,152,29.8888,9,0.334159078,0.665840922,0.221633526,.,Treated
2021,37,Cascade,Oregon,37F,1,F,152,15,9,0.740384266,0.259615734,0.100238077,.,Treated
2021,37,Cascade,Oregon,37F,2,F,152,26.1111,9,0.606365129,0.393634871,0.144149005,.,Treated
2021,37,Cascade,Oregon,37F,3,F,152,33.7777,9,0.58695708,0.41304292,0.150155353,.,Treated
2021,37,Cascade,Oregon,37F,4,F,152,22.7777,9,0.43526317,0.56473683,0.194441305,.,Treated
2021,37,Cascade,Oregon,37F,5,F,152,23.8888,9,0.467822709,0.532177291,0.185309021,.,Treated
2021,37,Cascade,Oregon,37G,1,G,152,30.3333,9,0.47499987,0.52500013,0.183269881,.,Treated
2021,37,Cascade,Oregon,37G,2,G,152,17.6666,9,0.733669213,0.266330787,0.102547166,.,Treated
2021,37,Cascade,Oregon,37G,3,G,152,26.2222,9,0.679347793,0.320652207,0.120788461,.,Treated
2021,37,Cascade,Oregon,37G,4,G,152,48.4444,9,-0.201101819,1.201101819,0.342640133,.,Treated
2021,37,Cascade,Oregon,37G,5,G,152,34,9,0.242572758,0.757427242,0.244877354,.,Treated
2021,37,Cascade,Oregon,37H,1,H,152,21.8888,9,0.621154875,0.378845125,0.139515488,.,Treated
2021,37,Cascade,Oregon,37H,2,H,152,29.3333,9,0.557789225,0.442210775,0.159028736,.,Treated
2021,37,Cascade,Oregon,37H,3,H,152,31,9,0.620923553,0.379076447,0.139588341,.,Treated
2021,37,Cascade,Oregon,37H,4,H,152,46.3333,9,-0.148760454,1.148760454,0.332188003,.,Treated
2021,37,Cascade,Oregon,37H,5,H,152,28.1111,9,0.373761384,0.626238616,0.211184269,.,Treated
2021,37,Cascade,Oregon,37I,1,I,152,30.7777,9,0.467308321,0.532691679,0.1854548,M1,Treated
2021,37,Cascade,Oregon,37I,2,I,152,39.6666,9,0.402010755,0.597989245,0.203573852,M1,Treated
2021,37,Cascade,Oregon,37I,3,I,152,49.7777,9,0.39130472,0.60869528,0.206473788,M1,Treated
2021,37,Cascade,Oregon,37I,4,I,152,54.7777,9,-0.358125916,1.358125916,0.372566991,M1,Treated
2021,37,Cascade,Oregon,37I,5,I,152,35.7777,9,0.202970451,0.797029549,0.254555218,M1,Treated
2021,37,Cascade,Oregon,37J,1,J,152,21.5555,9,0.626923536,0.373076464,0.137694723,.,Treated
2021,37,Cascade,Oregon,37J,2,J,152,33.1111,9,0.500837438,0.499162562,0.175848728,.,Treated
2021,37,Cascade,Oregon,37J,3,J,152,27.4444,9,0.664402398,0.335597602,0.125675631,.,Treated
2021,37,Cascade,Oregon,37J,4,J,152,45.6666,9,-0.132230688,1.132230688,0.32883419,.,Treated
2021,37,Cascade,Oregon,37J,5,J,152,19.2222,9,0.571781825,0.428218175,0.154794555,.,Treated
2021,37,Cascade,Oregon,37K,1,K,152,8,9,0.861538275,0.138461725,0.056318434,.,Treated
2021,37,Cascade,Oregon,37K,2,K,152,24.4444,9,0.631491272,0.368508728,0.136247572,.,Treated
2021,37,Cascade,Oregon,37K,3,K,152,34.3333,9,0.580163052,0.419836948,0.152238474,.,Treated
2021,37,Cascade,Oregon,37K,4,K,152,13.3333,9,0.669422041,0.330577959,0.124040325,.,Treated
2021,37,Cascade,Oregon,37K,5,K,152,22.1111,9,0.507425015,0.492574985,0.173936159,.,Treated
2021,37,Cascade,Oregon,37L,1,L,152,57.7777,9,0,1,0.301029996,Non-treated,Non-treated
2021,37,Cascade,Oregon,37L,2,L,152,66.3333,9,0,1,0.301029996,Non-treated,Non-treated
2021,37,Cascade,Oregon,37L,3,L,152,81.7777,9,0,1,0.301029996,Non-treated,Non-treated
2021,37,Cascade,Oregon,37L,4,L,152,40.3333,9,0,1,0.301029996,Non-treated,Non-treated
2021,37,Cascade,Oregon,37L,5,L,152,44.8888,9,0,1,0.301029996,Non-treated,Non-treated
2021,38,Nugget,Oregon,38A,1,A,158,2.1428,7,0,1,0.301029996,Non-treated,Non-treated
2021,38,Nugget,Oregon,38A,2,A,158,0.5714,7,0,1,0.301029996,Non-treated,Non-treated
2021,38,Nugget,Oregon,38A,3,A,158,0.2857,7,0,1,0.301029996,Non-treated,Non-treated
2021,38,Nugget,Oregon,38A,5,A,158,0.1428,7,0,1,0.301029996,Non-treated,Non-treated
2021,38,Nugget,Oregon,38B,1,B,158,2.8571,7,-0.333348889,1.333348889,0.367979681,.,Treated
2021,38,Nugget,Oregon,38B,2,B,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38B,3,B,158,0.7142,7,-1.499824991,2.499824991,0.544046328,.,Treated
2021,38,Nugget,Oregon,38B,5,B,158,0.2857,7,-1.00070028,2.00070028,0.477222619,.,Treated
2021,38,Nugget,Oregon,38C,1,C,158,1,7,0.533320889,0.466679111,0.166335107,.,Treated
2021,38,Nugget,Oregon,38C,2,C,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38C,3,C,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38C,5,C,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38D,1,D,158,0.4285,7,0.800028001,0.199971999,0.079171112,.,Treated
2021,38,Nugget,Oregon,38D,2,D,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38D,3,D,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38D,5,D,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38E,1,E,158,0.1428,7,0.933358223,0.066641777,0.02801859,33,Treated
2021,38,Nugget,Oregon,38E,2,E,158,0,7,1,0,0,33,Treated
2021,38,Nugget,Oregon,38E,3,E,158,0.2857,7,0,1,0.301029996,33,Treated
2021,38,Nugget,Oregon,38E,5,E,158,0,7,1,0,0,33,Treated
2021,38,Nugget,Oregon,38F,1,F,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38F,2,F,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38F,3,F,158,0.7142,7,-1.499824991,2.499824991,0.544046328,.,Treated
2021,38,Nugget,Oregon,38F,5,F,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38G,1,G,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38G,2,G,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38G,3,G,158,1.1428,7,-3,4,0.698970004,.,Treated
2021,38,Nugget,Oregon,38G,5,G,158,0,7,1,0,0,.,Treated
2021,38,Nugget,Oregon,38H,1,H,158,0,7,1,0,0,49,Treated
2021,38,Nugget,Oregon,38H,2,H,158,0,7,1,0,0,49,Treated
2021,38,Nugget,Oregon,38H,3,H,158,0.4285,7,-0.499824991,1.499824991,0.397909605,49,Treated
2021,38,Nugget,Oregon,38H,5,H,158,0,7,1,0,0,49,Treated
2021,38,Nugget,Oregon,38I,1,I,158,0.5714,7,0.733339556,0.266660444,0.102660208,49,Treated
2021,38,Nugget,Oregon,38I,2,I,158,0,7,1,0,0,49,Treated
2021,38,Nugget,Oregon,38I,3,I,158,0.1428,7,0.500175009,0.499824991,0.176040586,49,Treated
2021,38,Nugget,Oregon,38I,5,I,158,0,7,1,0,0,49,Treated
2021,38,Nugget,Oregon,38J,1,J,158,0,7,1,0,0,U17,Treated
2021,38,Nugget,Oregon,38J,2,J,158,0,7,1,0,0,U17,Treated
2021,38,Nugget,Oregon,38J,3,J,158,0,7,1,0,0,U17,Treated
2021,38,Nugget,Oregon,38J,5,J,158,0,7,1,0,0,U17,Treated
2021,38,Nugget,Oregon,38K,1,K,158,0,7,1,0,0,49_4,Treated
2021,38,Nugget,Oregon,38K,2,K,158,0,7,1,0,0,49_4,Treated
2021,38,Nugget,Oregon,38K,3,K,158,0,7,1,0,0,49_4,Treated
2021,38,Nugget,Oregon,38K,5,K,158,0,7,1,0,0,49_4,Treated
2021,38,Nugget,Oregon,38L,1,L,158,0,7,1,0,0,49_4,Treated
2021,38,Nugget,Oregon,38L,2,L,158,0,7,1,0,0,49_4,Treated
2021,38,Nugget,Oregon,38L,3,L,158,0,7,1,0,0,49_4,Treated
2021,38,Nugget,Oregon,38L,5,L,158,0,7,1,0,0,49_4,Treated
2021,38,Nugget,Oregon,38M,1,M,158,0,7,1,0,0,4,Treated
2021,38,Nugget,Oregon,38M,2,M,158,0.2857,7,0.5,0.5,0.176091259,4,Treated
2021,38,Nugget,Oregon,38M,3,M,158,0,7,1,0,0,4,Treated
2021,38,Nugget,Oregon,38M,5,M,158,0,7,1,0,0,4,Treated
2021,38,Nugget,Oregon,38N,1,N,158,0,7,1,0,0,40,Treated
2021,38,Nugget,Oregon,38N,2,N,158,0.2857,7,0.5,0.5,0.176091259,40,Treated
2021,38,Nugget,Oregon,38N,3,N,158,0.5714,7,-1,2,0.477121255,40,Treated
2021,38,Nugget,Oregon,38N,5,N,158,0,7,1,0,0,40,Treated
2022,39,Cascade,Oregon,39A,1,A,172,158.7777,9,0,1,0.301029996,Non-treated,Non-treated
2022,39,Cascade,Oregon,39A,2,A,172,78.2222,9,0,1,0.301029996,Non-treated,Non-treated
2022,39,Cascade,Oregon,39A,3,A,172,87.6666,9,0,1,0.301029996,Non-treated,Non-treated
2022,39,Cascade,Oregon,39A,4,A,172,101,9,0,1,0.301029996,Non-treated,Non-treated
2022,39,Cascade,Oregon,39A,5,A,172,85.875,8,0,1,0.301029996,Non-treated,Non-treated
2022,39,Cascade,Oregon,39B,1,B,172,102.2222,9,0.356192967,0.643807033,0.215850834,.,Treated
2022,39,Cascade,Oregon,39B,2,B,172,39.5555,9,0.494318748,0.505681252,0.177733043,.,Treated
2022,39,Cascade,Oregon,39B,3,B,172,87.8888,9,-0.002534603,1.002534603,0.301580029,.,Treated
2022,39,Cascade,Oregon,39B,4,B,172,61.1111,9,0.394939604,0.605060396,0.205491379,.,Treated
2022,39,Cascade,Oregon,39B,5,B,172,73.2222,9,0.147339738,0.852660262,0.267795786,.,Treated
2022,39,Cascade,Oregon,39C,1,C,172,55.8888,9,0.648005986,0.351994014,0.130974769,.,Treated
2022,39,Cascade,Oregon,39C,2,C,172,38.4444,9,0.508523156,0.491476844,0.173616515,.,Treated
2022,39,Cascade,Oregon,39C,3,C,172,79.6666,9,0.091254822,0.908745178,0.280747953,.,Treated
2022,39,Cascade,Oregon,39C,4,C,172,69.1111,9,0.315731683,0.684268317,0.226411279,.,Treated
2022,39,Cascade,Oregon,39C,5,C,172,61.3333,9,0.285783988,0.714216012,0.234065547,.,Treated
2022,39,Cascade,Oregon,39D,1,D,172,73.8888,9,0.53463994,0.46536006,0.16594435,45_40,Treated
2022,39,Cascade,Oregon,39D,2,D,172,59.8888,9,0.234375919,0.765624081,0.246898243,45_40,Treated
2022,39,Cascade,Oregon,39D,3,D,172,43.7777,9,0.500634221,0.499365779,0.175907594,45_40,Treated
2022,39,Cascade,Oregon,39D,4,D,172,92.7777,9,0.081408911,0.918591089,0.282982423,45_40,Treated
2022,39,Cascade,Oregon,39D,5,D,172,76.2222,9,0.11240524,0.88759476,0.275908763,45_40,Treated
2022,39,Cascade,Oregon,39E,1,E,172,165,9,-0.039188753,1.039188753,0.309457427,39,Treated
2022,39,Cascade,Oregon,39E,2,E,172,89.8888,9,-0.149146917,1.149146917,0.332266105,39,Treated
2022,39,Cascade,Oregon,39E,3,E,172,50.3333,9,0.425855457,0.574144543,0.197044608,39,Treated
2022,39,Cascade,Oregon,39E,4,E,172,86.5555,9,0.143014851,0.856985149,0.268808431,39,Treated
2022,39,Cascade,Oregon,39E,5,E,172,91.8888,9,-0.070029694,1.070029694,0.315976575,39,Treated
2022,39,Cascade,Oregon,39F,1,F,172,63.1111,9,0.602519119,0.397480881,0.145345875,M04,Treated
2022,39,Cascade,Oregon,39F,2,F,172,86.5555,9,-0.106533695,1.106533695,0.32356841,M04,Treated
2022,39,Cascade,Oregon,39F,3,F,172,49.6666,9,0.433460406,0.566539594,0.194941376,M04,Treated
2022,39,Cascade,Oregon,39F,4,F,172,69.8888,9,0.308031683,0.691968317,0.228392226,M04,Treated
2022,39,Cascade,Oregon,39F,5,F,172,81.6666,9,0.049006114,0.950993886,0.290255908,M04,Treated
2022,39,Cascade,Oregon,39G,1,G,172,68.6666,9,0.567529949,0.432470051,0.156085551,U17,Treated
2022,39,Cascade,Oregon,39G,2,G,172,110.7777,9,-0.41619259,1.41619259,0.383131548,U17,Treated
2022,39,Cascade,Oregon,39G,3,G,172,98.2222,9,-0.120406175,1.120406175,0.32641906,U17,Treated
2022,39,Cascade,Oregon,39G,4,G,172,64.3333,9,0.363036634,0.636963366,0.21403896,U17,Treated
2022,39,Cascade,Oregon,39G,5,G,172,88.2222,9,-0.027332751,1.027332751,0.306925036,U17,Treated
2022,39,Cascade,Oregon,39H,1,H,172,64.5555,9,0.593422124,0.406577876,0.148163782,49_40,Treated
2022,39,Cascade,Oregon,39H,2,H,172,43.1111,9,0.448863622,0.551136378,0.190649983,49_40,Treated
2022,39,Cascade,Oregon,39H,3,H,172,76.5555,9,0.126742682,0.873257318,0.272597438,49_40,Treated
2022,39,Cascade,Oregon,39H,4,H,172,38.2222,9,0.621562376,0.378437624,0.139387119,49_40,Treated
2022,39,Cascade,Oregon,39H,5,H,172,52.1111,9,0.393174964,0.606825036,0.20596859,49_40,Treated
2022,39,Cascade,Oregon,39I,1,I,172,0,9,1,0,0,49_4,Treated
2022,39,Cascade,Oregon,39I,2,I,172,0,9,1,0,0,49_4,Treated
2022,39,Cascade,Oregon,39I,3,I,172,0.2222,9,0.997465397,0.002534603,0.001099371,49_4,Treated
2022,39,Cascade,Oregon,39I,4,I,172,0.1111,9,0.9989,0.0011,0.000477461,49_4,Treated
2022,39,Cascade,Oregon,39I,5,I,172,0.4444,9,0.994825036,0.005174964,0.002241663,49_4,Treated
2022,39,Cascade,Oregon,39J,1,J,172,0,9,1,0,0,49_4,Treated
2022,39,Cascade,Oregon,39J,2,J,172,0,9,1,0,0,49_4,Treated
2022,39,Cascade,Oregon,39J,3,J,172,0,9,1,0,0,49_4,Treated
2022,39,Cascade,Oregon,39J,4,J,172,0,9,1,0,0,49_4,Treated
2022,39,Cascade,Oregon,39J,5,J,172,0.2222,9,0.997412518,0.002587482,0.001122278,49_4,Treated
2022,39,Cascade,Oregon,39K,1,K,172,0.1111,9,0.99930028,0.00069972,0.000303778,4,Treated
2022,39,Cascade,Oregon,39K,2,K,172,0.2222,9,0.997159374,0.002840626,0.001231919,4,Treated
2022,39,Cascade,Oregon,39K,3,K,172,0.1111,9,0.998732699,0.001267301,0.000550033,4,Treated
2022,39,Cascade,Oregon,39K,4,K,172,0.1111,9,0.9989,0.0011,0.000477461,4,Treated
2022,39,Cascade,Oregon,39K,5,K,172,0,9,1,0,0,4,Treated
2022,39,Cascade,Oregon,39L,1,L,172,86.3333,9,0.456263065,0.543736935,0.188573295,40,Treated
2022,39,Cascade,Oregon,39L,2,L,172,45.5555,9,0.417614181,0.582385819,0.199312382,40,Treated
2022,39,Cascade,Oregon,39L,3,L,172,81.2222,9,0.073510322,0.926489678,0.284766686,40,Treated
2022,39,Cascade,Oregon,39L,4,L,172,72.4444,9,0.282728713,0.717271287,0.234838909,40,Treated
2022,39,Cascade,Oregon,39L,5,L,172,71.1111,9,0.171923144,0.828076856,0.26199445,40,Treated
2022,39,Cascade,Oregon,39M,1,M,172,176.4444,9,-0.111266884,1.111266884,0.324543136,M1,Treated
2022,39,Cascade,Oregon,39M,2,M,172,125.1111,9,-0.599432131,1.599432131,0.414878483,M1,Treated
2022,39,Cascade,Oregon,39M,3,M,172,73.4444,9,0.162230542,0.837769458,0.26429103,M1,Treated
2022,39,Cascade,Oregon,39M,4,M,172,95.7777,9,0.051705941,0.948294059,0.289654506,M1,Treated
2022,39,Cascade,Oregon,39M,5,M,172,96.3333,9,-0.121785153,1.121785153,0.326701406,M1,Treated
2022,39,Cascade,Oregon,39N,1,N,172,91.5555,9,0.423373056,0.576626944,0.197728944,.,Treated
2022,39,Cascade,Oregon,39N,2,N,172,46.5555,9,0.404830087,0.595169913,0.20280695,.,Treated
2022,39,Cascade,Oregon,39N,3,N,172,81,9,0.076044925,0.923955075,0.284194927,.,Treated
2022,39,Cascade,Oregon,39N,4,N,172,67.4444,9,0.332233663,0.667766337,0.222135204,.,Treated
2022,39,Cascade,Oregon,39N,5,N,172,62.8888,9,0.267670451,0.732329549,0.238630513,.,Treated
2022,39,Cascade,Oregon,39O,1,O,172,93.6666,9,0.410077108,0.589922892,0.201376062,49,Treated
2022,39,Cascade,Oregon,39O,2,O,172,48,9,0.386363462,0.613636538,0.207805719,49,Treated
2022,39,Cascade,Oregon,39O,3,O,172,80.1111,9,0.086184476,0.913815524,0.281900073,49,Treated
2022,39,Cascade,Oregon,39O,4,O,172,77.3333,9,0.234323762,0.765676238,0.246911072,49,Treated
2022,39,Cascade,Oregon,39O,5,O,172,79.6666,9,0.072295779,0.927704221,0.285040398,49,Treated
2022,40,Nugget,Oregon,40A,1,A,165,2.4,5,0,1,0.301029996,Non-treated,Non-treated
2022,40,Nugget,Oregon,40A,2,A,165,4,5,0,1,0.301029996,Non-treated,Non-treated
2022,40,Nugget,Oregon,40A,3,A,165,7.2,5,0,1,0.301029996,Non-treated,Non-treated
2022,40,Nugget,Oregon,40A,4,A,165,19.6,5,0,1,0.301029996,Non-treated,Non-treated
2022,40,Nugget,Oregon,40A,5,A,165,5.4,5,0,1,0.301029996,Non-treated,Non-treated
2022,40,Nugget,Oregon,40B,1,B,165,0.4,5,0.833333333,0.166666667,0.06694679,.,Treated
2022,40,Nugget,Oregon,40B,2,B,165,1,5,0.75,0.25,0.096910013,.,Treated
2022,40,Nugget,Oregon,40B,3,B,165,0.8,5,0.888888889,0.111111111,0.045757491,.,Treated
2022,40,Nugget,Oregon,40B,4,B,165,1.8,5,0.908163265,0.091836735,0.038157702,.,Treated
2022,40,Nugget,Oregon,40B,5,B,165,1.6,5,0.703703704,0.296296296,0.11270428,.,Treated
2022,40,Nugget,Oregon,40C,1,C,165,0.4,5,0.833333333,0.166666667,0.06694679,.,Treated
2022,40,Nugget,Oregon,40C,2,C,165,0.4,5,0.9,0.1,0.041392685,.,Treated
2022,40,Nugget,Oregon,40C,3,C,165,2.6,5,0.638888889,0.361111111,0.133893579,.,Treated
2022,40,Nugget,Oregon,40C,4,C,165,11.4,5,0.418367347,0.581632653,0.199105622,.,Treated
2022,40,Nugget,Oregon,40C,5,C,165,19.8,5,-2.666666667,3.666666667,0.669006781,.,Treated
2022,40,Nugget,Oregon,40D,1,D,165,0.4,5,0.833333333,0.166666667,0.06694679,45_40,Treated
2022,40,Nugget,Oregon,40D,2,D,165,0.6,5,0.85,0.15,0.06069784,45_40,Treated
2022,40,Nugget,Oregon,40D,3,D,165,0.6,5,0.916666667,0.083333333,0.034762106,45_40,Treated
2022,40,Nugget,Oregon,40D,4,D,165,0.4,5,0.979591837,0.020408163,0.008773924,45_40,Treated
2022,40,Nugget,Oregon,40D,5,D,165,0.2,5,0.962962963,0.037037037,0.015794267,45_40,Treated
2022,40,Nugget,Oregon,40E,1,E,165,1.2,5,0.5,0.5,0.176091259,39,Treated
2022,40,Nugget,Oregon,40E,2,E,165,0,5,1,0,0,39,Treated
2022,40,Nugget,Oregon,40E,3,E,165,0.8,5,0.888888889,0.111111111,0.045757491,39,Treated
2022,40,Nugget,Oregon,40E,4,E,165,0.8,5,0.959183673,0.040816327,0.017374096,39,Treated
2022,40,Nugget,Oregon,40E,5,E,165,2.4,5,0.555555556,0.444444444,0.159700843,39,Treated
2022,40,Nugget,Oregon,40G,1,F,165,1.2,5,0.5,0.5,0.176091259,U17,Treated
2022,40,Nugget,Oregon,40G,2,F,165,1,5,0.75,0.25,0.096910013,U17,Treated
2022,40,Nugget,Oregon,40G,3,F,165,1.6,5,0.777777778,0.222222222,0.087150176,U17,Treated
2022,40,Nugget,Oregon,40G,4,F,165,2.8,5,0.857142857,0.142857143,0.057991947,U17,Treated
2022,40,Nugget,Oregon,40G,5,F,165,2.4,5,0.555555556,0.444444444,0.159700843,U17,Treated
2022,40,Nugget,Oregon,40H,1,G,165,0,5,1,0,0,49_40,Treated
2022,40,Nugget,Oregon,40H,2,G,165,0,5,1,0,0,49_40,Treated
2022,40,Nugget,Oregon,40H,3,G,165,0.4,5,0.944444444,0.055555556,0.023481096,49_40,Treated
2022,40,Nugget,Oregon,40H,4,G,165,0,5,1,0,0,49_40,Treated
2022,40,Nugget,Oregon,40H,5,G,165,0.2,5,0.962962963,0.037037037,0.015794267,49_40,Treated
2022,40,Nugget,Oregon,40I,1,H,165,0.4,5,0.833333333,0.166666667,0.06694679,49_4,Treated
2022,40,Nugget,Oregon,40I,2,H,165,2,5,0.5,0.5,0.176091259,49_4,Treated
2022,40,Nugget,Oregon,40I,3,H,165,0,5,1,0,0,49_4,Treated
2022,40,Nugget,Oregon,40I,4,H,165,3,5,0.846938776,0.153061224,0.061852368,49_4,Treated
2022,40,Nugget,Oregon,40I,5,H,165,8.2,5,-0.518518519,1.518518519,0.401145149,49_4,Treated
2022,40,Nugget,Oregon,40J,1,I,165,0.4,5,0.833333333,0.166666667,0.06694679,49_4,Treated
2022,40,Nugget,Oregon,40J,2,I,165,1,5,0.75,0.25,0.096910013,49_4,Treated
2022,40,Nugget,Oregon,40J,3,I,165,0.8,5,0.888888889,0.111111111,0.045757491,49_4,Treated
2022,40,Nugget,Oregon,40J,4,I,165,1.2,5,0.93877551,0.06122449,0.025807264,49_4,Treated
2022,40,Nugget,Oregon,40J,5,I,165,1.2,5,0.777777778,0.222222222,0.087150176,49_4,Treated
2022,40,Nugget,Oregon,40K,1,J,165,0.4,5,0.833333333,0.166666667,0.06694679,4,Treated
2022,40,Nugget,Oregon,40K,2,J,165,2,5,0.5,0.5,0.176091259,4,Treated
2022,40,Nugget,Oregon,40K,3,J,165,21.4,5,-1.972222222,2.972222222,0.599033537,4,Treated
2022,40,Nugget,Oregon,40K,4,J,165,0.8,5,0.959183673,0.040816327,0.017374096,4,Treated
2022,40,Nugget,Oregon,40K,5,J,165,14.4,5,-1.666666667,2.666666667,0.56427143,4,Treated
2022,40,Nugget,Oregon,40L,1,K,165,0.4,5,0.833333333,0.166666667,0.06694679,40,Treated
2022,40,Nugget,Oregon,40L,2,K,165,1.2,5,0.7,0.3,0.113943352,40,Treated
2022,40,Nugget,Oregon,40L,3,K,165,0.4,5,0.944444444,0.055555556,0.023481096,40,Treated
2022,40,Nugget,Oregon,40L,4,K,165,0,5,1,0,0,40,Treated
2022,40,Nugget,Oregon,40L,5,K,165,0.2,5,0.962962963,0.037037037,0.015794267,40,Treated
2022,40,Nugget,Oregon,40O,1,L,165,0.75,4,0.6875,0.3125,0.118099312,49,Treated
2022,40,Nugget,Oregon,40O,2,L,165,0.6,5,0.85,0.15,0.06069784,49,Treated
2022,40,Nugget,Oregon,40O,3,L,165,0.2,5,0.972222222,0.027777778,0.011899223,49,Treated
2022,40,Nugget,Oregon,40O,4,L,165,0.6,5,0.969387755,0.030612245,0.013095298,49,Treated
2022,40,Nugget,Oregon,40O,5,L,165,2.4,5,0.555555556,0.444444444,0.159700843,49,Treated
2023,41,Cascade,Oregon,41A,1,A,163,16.6,9,0,1,0.301029996,Non-treated,Non-treated
2023,41,Cascade,Oregon,41A,2,A,163,28.1,9,0,1,0.301029996,Non-treated,Non-treated
2023,41,Cascade,Oregon,41A,3,A,163,22.3,9,0,1,0.301029996,Non-treated,Non-treated
2023,41,Cascade,Oregon,41A,4,A,163,29.4,9,0,1,0.301029996,Non-treated,Non-treated
2023,41,Cascade,Oregon,41A,5,A,163,29.8,9,0,1,0.301029996,Non-treated,Non-treated
2023,41,Cascade,Oregon,41B,1,B,163,25.1,9,-0.512048193,1.512048193,0.400027967,BM01,Treated
2023,41,Cascade,Oregon,41B,2,B,163,44.7,9,-0.590747331,1.590747331,0.413425059,BM01,Treated
2023,41,Cascade,Oregon,41B,3,B,163,33.4,9,-0.497757848,1.497757848,0.397550332,BM01,Treated
